ticker,sig,n_ins,ceo_cfo,value,adv,ex_spy,ex_iwm
LQDA,2023-12-18,3,True,11000001.08,5003447.6636219025,6334.78611803073,6917.662270232675
FLO,2023-12-21,3,True,255746.8,26627721.329545975,-323.27087845884284,277.9766249837695
FDX,2023-12-28,2,True,302664.0,865506797.0820153,-772.7653882393429,-295.5095718607195
SPG,2024-01-02,10,False,325244.85,233378912.82600403,-628.9222818203222,-257.3980135489962
ECAT,2024-01-09,2,False,4148761.02,6691033.401789665,-321.28173519022073,80.47526071613649
MEGI,2024-01-11,2,False,1150209.53,3424568.1750679016,-1655.4506333514391,-1649.2198689537202
SLDB,2024-01-12,2,False,23861247.69,2464907.8713965416,-1077.6039161687727,-871.9346338195448
CODI,2024-01-19,8,False,795139.88,4133929.546365738,53.98083133451935,210.23330190443687
EWTX,2024-01-25,2,False,9999990.0,18499849.95894909,177.86722830031667,295.26318905576755
ACET,2024-01-26,2,False,15000000.0,5130841.389098167,-1451.1345380852267,-1362.5476484536212
TCBI,2024-01-26,2,False,523750.0,32047059.497699738,-951.3187813225052,-862.7318916908996
COLB,2024-01-30,6,True,650307.14,52365261.31697655,-1847.6725497791572,-1888.3295809258996
TBBK,2024-02-01,2,False,252923.92,18516028.523273468,-426.4076563736957,-644.0360541935936
CVBF,2024-02-06,3,True,1067144.78,17373628.53867531,171.25504569109336,-204.37711623029313
MKL,2024-02-06,3,True,285174.96,79702215.45227051,191.13750405251096,-184.49465786887552
KREF,2024-02-09,2,True,349920.0,7123835.454339981,176.04143937949186,395.34575813454774
EG,2024-02-12,4,True,947979.55,143229471.06155396,90.76895533974546,-36.55751727788051
JSPR,2024-02-12,2,False,6993000.0,2221424.0926218033,4334.903413548944,4207.576940931318
MRCY,2024-02-12,3,True,395595.48,23433819.321565628,-618.3663822880219,-745.6928549056478
SANA,2024-02-12,3,False,29999986.5,13615488.65764618,4582.829314553286,4455.50284193566
VFC,2024-02-13,2,True,1204341.16,150762939.56772804,-1781.0985807378127,-1598.1920599750438
TNYA,2024-02-14,2,False,19999998.0,3473967.4644494057,-2063.370967486661,-1808.3020671938011
LRMR,2024-02-16,2,False,37521992.58,8629372.843441963,-3822.2299471798956,-3602.664505584092
ADC,2024-02-20,2,True,1279630.0,62258451.92050934,-548.5613862401426,-492.7964100820278
GTES,2024-02-20,3,True,12948897.0,34013586.15970135,2387.128556103372,2442.8935322614866
IOVA,2024-02-20,3,False,48330300.0,53095275.67247152,1823.86793368347,1879.632909841585
PRME,2024-02-20,3,False,60000000.0,5901118.319652081,-2019.1096487147283,-1963.3446725566137
CART,2024-02-22,2,False,230616200.92,149108816.19820595,1793.8349989650496,1797.7621862275853
FCNCA,2024-02-22,3,True,2656276.7,141584603.94470215,111.08762846998154,115.01481573251725
BY,2024-02-23,2,False,646576.96,2831389.6413517,-570.6503976515946,-516.5574824295442
BNL,2024-02-26,3,True,352920.0,20301334.19029236,-72.92289389374737,104.07623729752815
GSHD,2024-02-27,3,True,542448.52,23568450.32600403,-1750.795039283573,-1778.5801616709423
AMN,2024-02-28,5,True,1602133.38,55534234.591617584,623.0267936845636,595.5734792703073
WES,2024-02-28,2,False,473935.0,57940138.30514908,319.3740179447032,291.9207035304468
RIG,2024-02-29,3,False,14670000.0,90854002.29609966,2812.827692658633,2876.337642056533
PRGO,2024-03-01,2,True,417107.3,62227474.67303276,1645.7561498344194,1832.2396047145292
GOGO,2024-03-04,2,False,2508372.94,9328774.46082592,-710.4077510390175,-572.3487682916242
TRS,2024-03-04,2,True,260060.0,7203310.015897751,1004.0968349989993,1142.1558177463926
DAR,2024-03-05,2,False,589520.0,82682724.70144272,215.4447214014369,352.6818089526721
KDP,2024-03-05,2,True,7499972.1,411445211.5378094,385.8721764038281,523.1092639550633
NBBK,2024-03-05,3,True,503440.0,4103344.8906850815,-470.89060551844665,-333.6535179672114
SLRC,2024-03-06,2,False,2628882.0,2980386.8577241898,-503.6584161437072,-312.06136403093313
D,2024-03-07,2,True,1097844.03,306077375.80251694,-12.773616949683722,184.93867500461468
GEF,2024-03-07,2,True,787602.44,9590453.420295715,-39.14990121587077,158.56239073842764
CECO,2024-03-08,2,False,1038675.0,6022080.796346664,245.6305608263961,344.8879672077373
ELAN,2024-03-12,3,False,617799.0,71750581.94806099,-771.3061596886223,-565.7081060376662
ASLE,2024-03-14,3,False,308400.0,7261790.578742027,-633.7124020618093,-411.6840514131728
BTSG,2024-03-15,3,False,504301.0,20176938.215703964,1810.0770279179628,1935.7340535226115
CE,2024-03-15,2,False,312768.71,119521464.90219116,-249.11915307402083,-123.46212746937229
TPL,2024-03-15,2,False,965415.46,41443359.169921875,597.376616453173,723.0336420578215
AAOI,2024-03-18,2,True,547533.8,63458431.436219215,-769.1740271612734,-612.8659082438603
ATEC,2024-03-18,2,False,459550.0,26888271.00464821,-507.2381530753367,-350.93003415792356
CORZ,2024-03-18,3,True,490868.0,16042757.318019867,-1188.9315080631666,-1032.6233891457534
RWAY,2024-03-18,2,True,475081.2,5132513.21782589,746.8561829202466,903.1643018376598
STEM,2024-03-18,3,False,255410.0,15617650.76339817,-999.5537238345318,-843.2456049171186
NN,2024-03-20,2,False,2871160.0,5274640.059132576,6495.191425719509,6689.125916358196
AAP,2024-03-22,2,False,458549.21,214360826.8736267,-769.7980534145735,-702.3510833317673
LILA,2024-03-22,2,False,8667058.32,3918973.784242296,806.834921125368,874.2818912081743
HROW,2024-03-25,2,True,592600.0,5548103.747797012,-1295.511267561648,-1188.731141019483
SMMT,2024-03-27,2,True,786094.12,10778351.033180952,-654.0129062766417,-369.38850574763177
NKTX,2024-03-29,2,False,50000000.0,14639197.652130127,-3846.698295872942,-3677.121879490238
CWEN,2024-04-01,2,False,9005194.08,20080325.417957306,190.19767433297102,285.31171182003396
SPG,2024-04-02,11,False,338909.62,236712507.2544098,-330.9092656500552,-235.34564911339055
PGY,2024-04-09,6,True,2012373.19,26491169.03342724,-279.33932968804714,-361.46625201732024
CRMT,2024-04-10,2,True,690710.4,10379294.56659317,-133.45668642351626,-268.04480425290245
NEOG,2024-04-10,2,True,440655.0,28017182.6952219,-535.1319485017287,-669.7200663311149
SAIC,2024-04-15,3,True,490670.97,50395135.31517029,531.0761091847056,318.76170481488566
BHVN,2024-04-23,3,True,14999932.0,65536476.096954346,-1069.0274108371254,-1036.0781323111166
LOVE,2024-04-23,2,True,533657.86,10199130.273313522,1403.5120001013913,1436.4612786274001
KRRO,2024-04-24,10,False,9999920.0,3410274.4637298584,-2989.141216530992,-2884.366581781652
GL,2024-04-26,4,False,530857.98,411887899.6023369,473.64989199346036,600.8073927145427
MSCI,2024-04-26,2,True,9502530.46,381449246.87698364,-111.7373828398396,15.420117881242735
HXL,2024-04-29,2,True,1605650.0,92871011.12325668,-350.82797676806484,-188.3514299072457
HTLD,2024-04-30,3,True,4737118.4,4475116.072311401,257.96464394579885,308.578155062707
CINF,2024-05-01,2,False,336750.0,86876204.38999176,-546.0450159799543,-396.3124828118045
CLF,2024-05-01,2,True,1430600.0,187006685.5676651,-300.23403053710115,-150.50149736895136
NBBK,2024-05-01,2,True,318901.52,3437898.720264435,-282.43429620843597,-132.70176304028612
CVS,2024-05-02,2,False,554152.69,714161775.7172585,538.0416998944754,726.724809315597
TBBK,2024-05-02,2,False,658607.5,22244353.127479553,-223.94377724341345,-35.260667822291765
VSTS,2024-05-06,2,False,1302786.0,47163845.94242096,1676.853772975811,2011.4422152363725
HRTG,2024-05-07,3,True,499000.0,3742421.5751576424,-1215.3305119834179,-868.2202928002247
CNMD,2024-05-08,2,False,346860.0,48862219.50073242,535.5597679965653,1027.9947671775903
CTOS,2024-05-08,3,True,253160.0,3697721.813161373,152.49531919050972,644.9303183715348
HLF,2024-05-08,2,False,367160.0,18890363.259773254,364.8244111484185,857.2594103294435
MAC,2024-05-08,3,True,2185369.65,33224834.501957893,-998.7841593307248,-506.34916014969974
PENN,2024-05-08,2,True,874148.79,117241598.3458662,343.71566358806086,836.1506627690859
SHEN,2024-05-08,6,True,453587.04,3078559.129319191,480.34040244811905,972.7754016291441
UUUU,2024-05-08,13,True,391415.5,20059485.001146793,-322.2019070172741,170.23309216375102
AMH,2024-05-09,2,False,496748.8,79256225.22340775,-596.1577091854172,-193.17102812088606
KMPR,2024-05-10,2,False,329929.5,26681008.25553894,-945.2382027330915,-437.06048978994505
TMCI,2024-05-13,5,True,3653297.62,8775410.473577976,1394.9222567812103,1891.8331951488688
BGS,2024-05-14,3,True,1218453.05,12372871.91438198,-675.0156475191277,-77.76232691013303
EYE,2024-05-14,2,True,790500.0,21189564.787898064,-1498.6347167062017,-901.381396097207
GO,2024-05-14,2,False,2291565.72,44077217.74598122,-410.0383649298968,187.2149556790979
BCRX,2024-05-15,6,True,856691.6,18149917.94086218,-727.815245426424,-18.850490518936695
BHVN,2024-05-15,2,False,1515195.0,58656169.63844299,-961.7981239165078,-252.83336900902052
LENZ,2024-05-15,2,True,550986.52,2764964.7480630875,1230.234737602586,1939.1994925100732
TRS,2024-05-15,2,False,517130.12,8057391.361083984,-1199.956082688748,-490.9913277812607
DNA,2024-05-16,2,False,783333.29,53187873.22965231,-5251.59322214805,-4549.13991890406
OUST,2024-05-16,3,True,418000.0,11786006.102073193,-1983.9274804625556,-1281.474177218565
AVD,2024-05-17,3,False,591143.0,2391533.0647945404,-1068.7579437235065,-347.51246407250954
RIG,2024-05-17,3,False,36060000.0,99511501.45066738,-1954.3250495421837,-1233.0795698911868
ACDC,2024-05-21,2,False,6138241.8,9920551.020646095,-2922.499977603763,-2343.8522495528323
GL,2024-05-21,3,True,427630.0,268908313.11798096,-349.74924246384694,228.89848558708357
HUMA,2024-05-21,2,False,717530.25,11968471.139360666,-3002.9259468977284,-2424.2782188467977
IMNM,2024-05-22,2,True,1415483.58,11690653.443145752,-2279.694713787729,-1863.7060132917177
SOC,2024-05-22,2,True,2748000.0,3325927.3142814636,336.03764317895707,752.0263436749688
BOC,2024-05-23,2,False,1705840.96,3422700.6546878815,-1090.3679409945623,-562.1439931672635
PRVA,2024-05-23,2,False,9142160.28,19938152.32307434,-636.9701385654056,-108.74619073810675
CMI,2024-05-24,2,False,579540.82,256234340.92788696,-418.4774164315005,127.90443887262505
IART,2024-05-24,2,False,2495732.09,39853021.89306259,-503.17547951509437,43.20637578903115
ADC,2024-05-28,2,False,1245390.0,39910755.62286377,23.078514823661536,411.83035207982425
SSTK,2024-05-28,2,True,679522.32,17422502.48151779,-116.30725303694318,272.4445842192195
TITN,2024-05-28,2,True,1001547.25,6523929.6230793,-1897.2349653020794,-1508.4831280459168
CMTG,2024-05-29,5,True,1393140.0,3167761.330137253,103.90256069694702,574.2527459866733
CODI,2024-05-29,5,False,850593.96,4083868.885126114,-698.3265474426054,-227.976362152879
OXLC,2024-05-29,2,True,50004000.0,16338327.134244919,-419.4381348898811,50.912050399845185
SUN,2024-05-29,3,True,502220.0,48606184.22029495,738.4866713897379,1208.8368566794643
CZR,2024-05-31,2,False,352060.0,145103002.9449749,9.203685870153578,544.4852299929046
NSC,2024-05-31,4,False,2366381.76,343186111.2321472,-910.5814322144996,-375.29988809174864
LEG,2024-06-03,2,True,382724.0,41894831.31692886,-1257.4444459973038,-813.9033045568095
BOC,2024-06-06,2,False,277500.0,3580149.3097496033,-1399.9833741995872,-1001.5043157223814
GBDC,2024-06-11,2,True,15004385.6,16379182.154474258,-430.21395843126163,-548.4798440327512
CLF,2024-06-13,4,True,614160.5,122825794.35305119,468.87298057579835,-426.0999668180167
FF,2024-06-13,2,False,507616.66,2284691.35689497,832.4451333449975,-62.52781404881752
NFBK,2024-06-13,6,True,418251.16,2471519.4186421395,3821.625474995343,2926.652527601528
VFC,2024-06-13,2,True,1341652.0,137578241.79822445,0.05879366256442142,-894.9141537312506
RGEN,2024-06-14,3,True,600476.1,91237397.51533508,147.76981491659637,-762.6919551535492
IRON,2024-06-20,3,False,14000076.0,16651981.015291214,261.7865142899957,-547.248372685497
SPG,2024-07-02,11,False,380981.29,265902959.22348022,442.5153154578443,-441.52756233668765
BNED,2024-07-10,2,False,1528780.0,6977429.167798424,3558.9623626974117,3274.68887622905
CTRN,2024-07-12,2,True,5513254.46,5023028.209238052,-2102.2022940458114,-2025.7936935908465
SCHW,2024-07-19,2,True,2277000.0,701031389.834404,288.57596407195643,609.0599191735457
CTBI,2024-07-23,2,False,645400.0,3523190.6750679016,-1108.411857118489,-640.4450477291061
SIGI,2024-07-23,2,True,372244.0,39114764.78160858,-235.61053649510637,232.35627289427657
LKQ,2024-07-29,4,True,600570.0,86807032.64131546,113.3796051977288,646.3459393297233
LW,2024-07-29,2,False,831800.0,301303536.5643692,496.35218826515876,1029.3185223971534
ALLE,2024-07-30,2,True,811468.46,90215208.30665588,-536.7932515305513,-105.98447784517407
ATEC,2024-08-05,2,False,517850.0,21458639.500114918,-353.7535439752288,-222.44314452420983
CDW,2024-08-05,2,False,486831.0,225117864.0447998,-264.76839223554794,-133.45799278452895
NSC,2024-08-05,2,False,739060.0,303379844.00146484,216.61523021126894,347.9256296622879
RIG,2024-08-05,3,False,31380000.0,94839218.6391449,-2493.9643969966587,-2362.65399754564
RRR,2024-08-05,2,True,10640000.0,31501045.099315643,704.5112488761995,835.8216483272186
BXMT,2024-08-06,2,True,1272935.0,50328472.98828125,-253.0063926873799,-148.89898265370405
CHCT,2024-08-06,3,True,370100.0,7038148.155841827,-2452.079602179252,-2347.972192145576
CVRX,2024-08-06,2,True,273525.0,3933476.6018009186,-1735.46432025455,-1631.3569102208742
MBLY,2024-08-06,2,True,10531049.66,124876318.07609081,-2742.922978908591,-2638.8155688749152
MGM,2024-08-06,3,True,7312197.0,195572690.39766312,-902.3161071127655,-798.2086970790897
AGCO,2024-08-08,2,False,282674.2,90107148.98983002,-240.2380331484002,-86.29050118704653
FPI,2024-08-08,2,True,253600.0,4588170.188012123,-591.5265845208264,-437.57905255947276
HTGC,2024-08-08,6,False,500140.79,27549070.756397247,-384.7003443678118,-230.7528124064581
OEC,2024-08-08,2,True,622120.6,13006217.736597061,-1542.7308167656056,-1388.783284804252
CTOS,2024-08-09,2,False,435938.92,3387284.2616808414,-2507.4173704470527,-2397.712599258149
ONEW,2024-08-09,2,True,1703208.95,3738685.1986312866,-1223.2884474625641,-1113.5836762736608
GT,2024-08-12,3,True,577394.4,72465244.16115761,-629.6317586388478,-446.91474931826235
ET,2024-08-13,2,True,47353600.0,387958996.17161274,-86.11586467002638,-42.53381847779434
FOXF,2024-08-13,2,True,393212.0,27279807.61610031,-1369.7430614143404,-1326.1610152221085
EYE,2024-08-14,2,False,274620.0,26248964.723505974,-385.344842906433,-449.6027928428945
NVST,2024-08-14,2,True,906707.56,48486620.18128872,730.2168012208188,665.9588512843573
VYX,2024-08-15,3,True,490025.48,29884282.015190125,169.42181030003536,87.65380487320097
WBTN,2024-08-15,2,False,304621.46,11330035.776124,-1659.974522010762,-1741.7425274375964
YUMC,2024-08-15,3,True,390172.0,94284840.10920525,-153.26517485681006,-235.03318028364444
SNDA,2024-08-19,2,False,6849900.0,2499549.3007946014,-723.5838417064831,-993.0903567332615
TMCI,2024-08-19,2,True,1010640.0,6268993.688292503,-1593.9650245325618,-1863.47153955934
GBDC,2024-08-20,3,True,1218310.0,24279527.548804283,-217.75767463558975,-427.9311657116542
LIND,2024-08-22,2,True,274630.15,2400172.0166015625,975.2592399945356,1092.1490490822302
ATEC,2024-08-26,3,False,635098.48,23545450.686485767,-1061.0757876238756,-862.0658955288899
BILL,2024-08-26,2,True,3138915.35,96759068.2544899,-35.92659416751642,163.08329792746923
IMMR,2024-08-29,3,True,623725.4,12438804.212026596,-643.0537912253911,-501.033307562945
LESL,2024-08-29,2,True,561600.0,13473916.619317055,1098.5492759415151,1240.5697596039613
BEN,2024-08-30,2,True,2629637.0,112158952.08740234,-533.0338970916598,-446.2355972088311
CTRN,2024-08-30,2,True,383465.0,3055089.995880127,2065.2192324436596,2152.017532326488
HR,2024-09-04,2,False,276884.4,50100132.44338989,-651.4340068685793,-518.2869757474514
PSEC,2024-09-04,2,True,12961000.0,19073119.18860197,-383.2540895382621,-250.10705841713408
UEC,2024-09-06,2,True,286090.0,29768800.25342226,4968.407061522289,4930.5739971248295
PENN,2024-09-09,2,True,1275448.0,61783795.744190216,-126.6204812059641,-127.38034842050334
VVX,2024-09-09,5,True,582960.0,7425628.380470276,1409.3400510854437,1408.5801838709044
MTDR,2024-09-10,4,True,279900.0,69238018.97632599,267.3407463987931,239.6509495213206
CODI,2024-09-12,2,False,501168.0,3322647.1944522858,-418.2735912254086,-309.952759662717
RIG,2024-09-13,3,False,18585000.0,91543089.27147865,-264.1410753099137,-125.14130311828116
FCUV,2024-09-18,2,True,600000.0,4686458.819480133,-3588.526665531723,-3485.3901524439807
CRMT,2024-09-20,3,False,11052935.0,7655108.012561798,-1079.178338058224,-894.823719721862
VRDN,2024-09-30,2,True,616312.0,53653107.7480793,-964.8025581359036,-910.2354188373433
GDOT,2024-10-01,2,False,4767690.4,6173181.143712997,-257.27055069021384,-238.20263118242687
SPG,2024-10-01,11,False,395664.5,298709027.13523865,-25.51246030405803,-6.4445407962710615
LUV,2024-10-02,2,False,107704736.02,262394786.10237122,111.27003184089209,50.29426582375259
BHVN,2024-10-03,2,True,1999940.0,61030754.10938263,942.1755867265896,916.0746281983884
DKL,2024-10-15,4,True,274911.0,7089607.513618469,-503.3113534096893,-616.7460336629375
RRGB,2024-10-17,2,False,668515.18,2683437.5683259964,-1812.9780933907005,-1918.551137794802
AVK,2024-10-21,7,True,301604.64,2819970.805735588,183.65693769681542,-120.16768451113116
HEI,2024-10-21,10,True,1907892.64,81408225.41671753,253.6739608598379,-50.15066134810869
NRDS,2024-10-23,2,False,10551948.7,5985111.606550217,2165.0944383253654,1744.2702356518143
NSC,2024-10-25,2,False,512850.0,296469605.9451294,608.0184460980018,-0.8020801562437507
TBBK,2024-10-30,3,False,530649.33,30411750.19853592,871.7790280568183,360.93138086770614
AIN,2024-11-05,4,True,317207.0,18685272.496948242,178.573331453279,406.59987948502237
NMFC,2024-11-06,3,True,2374962.08,6651087.137327194,93.91567368805875,190.87127630627265
TRIN,2024-11-06,4,True,392798.26,7486017.716946602,121.21951046712098,218.17511308533489
DINO,2024-11-07,2,True,293725.0,84913419.48156357,-667.9071002365747,-543.0350358017859
RRGB,2024-11-07,2,False,469195.0,2656626.1504483223,214.871600078599,339.7436645133879
BGS,2024-11-08,2,False,514104.27,10195317.826347351,764.4354277299195,1038.775857549085
DBD,2024-11-12,3,True,303629.12,10506223.488483429,1414.9385310718587,1552.7883637423479
GDOT,2024-11-12,2,False,3882249.0,4688963.508872986,-815.9624271749502,-678.1125945044611
CNC,2024-11-13,2,True,1250321.6,481395826.7660713,-26.298744502457236,108.01090498929783
OSCR,2024-11-13,2,False,28865704.36,70948739.66479301,-1089.4022705365903,-955.0926210448351
MRVI,2024-11-14,2,False,1087625.0,14741183.46832037,-41.347143573805326,56.99545074421629
SEDG,2024-11-14,2,False,2358048.0,95609679.52404499,-682.2453550157296,-583.902760697708
EL,2024-11-15,2,True,10110534.1,430842146.00500107,1657.4407880274014,1838.3807801320443
WSC,2024-11-15,2,True,348600.0,163366819.6854782,239.379286796087,420.31927890072984
PSEC,2024-11-18,3,True,4456843.15,19007022.119309902,-613.588231423258,-257.1986918640415
TRS,2024-11-18,2,True,260474.94,7581281.253681183,-632.5369429410704,-276.14740338185396
XRAY,2024-11-18,2,True,310472.32,91819925.15807152,212.8948665475979,569.2844061068143
ZETA,2024-11-18,6,True,2644689.04,219069128.29009056,-329.75825949289583,26.631280066320638
AMRC,2024-11-19,2,True,1056800.0,12852516.417942047,-1706.9236142071757,-1302.0714388559677
AZTA,2024-11-19,4,True,1288807.67,24738822.29906082,1127.7235702027056,1532.5757455539135
HTLD,2024-11-20,2,True,626132.61,5418025.752902031,-973.5102166334638,-481.9186066445531
MBIN,2024-11-20,3,False,2052500.0,8017811.9664001465,-567.9327053281557,-76.34109533924516
RWAY,2024-11-20,2,True,419310.84,3691479.70140934,152.98516184051965,644.5767718294303
GRNT,2024-11-21,4,True,297700.97,2927883.9396238327,-1291.5536141898451,-578.2639210594151
KINS,2024-11-21,4,False,254882.28,3219405.392742157,308.67788550892834,1021.9675786393584
IMNM,2024-11-25,3,True,1310007.72,8766991.844525337,-185.09634532025714,447.2873826888089
NGNE,2024-11-25,2,True,1460520.0,21344359.197616577,-806.3796261126605,-173.99589810359439
VVV,2024-12-02,2,True,494100.0,56442138.30579758,-660.7715227583016,-192.8731921246145
NCDL,2024-12-03,2,True,780750.0,3978113.7949085236,-83.09424920346851,341.67336180350577
GWAV,2024-12-04,2,True,314821.32,16555651.20871601,-851.4078338748421,-468.11707935699667
RRGB,2024-12-04,2,False,8308717.71,2082429.3939614296,-414.85805590305307,-31.567301385207607
DMLP,2024-12-05,2,True,911176.8,3284298.965950012,215.32093266370916,578.2029610215529
EQBK,2024-12-05,4,True,520650.0,2960316.878185272,-1371.7999816332763,-1008.9179532754325
GRNT,2024-12-06,3,True,265655.0,3784382.794959545,945.6127451979395,1368.2787239303202
TREE,2024-12-09,2,True,661085.0,17467310.51267624,-880.994162685754,-411.641265250233
MMS,2024-12-13,2,False,499837.8,93141105.47039032,1337.4545990401505,1512.196170942009
PLAY,2024-12-13,4,True,1752977.8,71025965.23306847,-1003.5653930886965,-828.8238211868379
TKO,2024-12-13,3,True,144400147.05,139275453.30486298,90.90210737077581,265.64367927263436
BHRB,2024-12-16,3,False,590495.35,3017875.9016799927,-1128.4636918195552,-996.7188602527283
CRDF,2024-12-16,2,False,974399.0,13188692.949126959,-1614.3640577288163,-1482.6192261619894
DINO,2024-12-16,2,True,521390.0,66825987.15063095,198.8187900619772,330.563621628804
DOW,2024-12-16,2,True,1311850.25,333391179.9987984,254.04394441307494,385.78877597990174
FISI,2024-12-16,15,True,835000.0,3304868.252544403,-722.6208846531262,-590.8760530862993
NSC,2024-12-16,4,True,286637.91,294022670.21224976,235.98517803721194,367.73000960403874
OUST,2024-12-16,2,True,548278.38,11343081.934609413,637.6408114202789,769.3856429871057
SENS,2024-12-16,3,True,280624.54,3685700.672389984,8723.822711288021,8855.56754285485
TDW,2024-12-16,2,True,3005888.8,46298626.09466553,1263.7402503538608,1395.4850819206877
CNC,2024-12-17,4,False,1003473.93,311834529.2639923,577.5151089732357,458.2845335679532
OXLC,2024-12-17,2,True,30073600.0,23136737.203338623,-424.22921757354777,-543.4597929788303
XPRO,2024-12-17,2,True,698152.0,15513640.35686016,1355.9352956667403,1236.7047202614579
FERG,2024-12-19,2,False,611231.04,380600992.10983276,182.39845752178323,163.13470824382532
TXO,2024-12-19,2,False,1937150.0,2743986.460237503,1713.7806323331495,1694.5168830551916
COP,2024-12-20,2,False,1256795.0,858729727.631607,404.91252121542504,299.41990020587644
HR,2024-12-20,3,False,288424.0,57912220.02797127,-316.44687375550143,-421.93949476505003
GEF,2024-12-23,2,True,283034.0,14702194.70588684,193.1749405493955,21.859503831394083
LW,2024-12-23,2,False,392250.0,219886246.0878563,-308.4895791777531,-479.80501589575454
PGNY,2024-12-26,2,True,5235560.0,23796470.856108665,4479.011398823231,4420.625515111188
QNRX,2024-12-27,4,True,599999.85,2236199.335085583,-5784.929510490485,-5854.700913176637
SPG,2025-01-02,11,False,410348.06,272820307.95532227,-246.5450264894845,-191.87672958831206
NEOG,2025-01-16,2,True,418504.05,32141027.54649639,-1499.1610462990648,-1344.0084087784967
LAKE,2025-01-24,7,True,297174.0,2126341.114244461,-22.265771663416352,381.76883919001796
NBBK,2025-01-27,2,True,758165.0,4376692.248687744,-157.78017835266354,165.33267211280213
RLI,2025-01-27,4,True,804974.0,38095579.07512665,35.041138935715274,358.1539894011809
ALLY,2025-01-29,2,True,1755528.06,140712856.19606018,-583.4804743887836,-155.61220285327053
ASH,2025-02-03,2,True,2211926.56,43747707.5047493,-288.4092610974135,213.97944632160903
CTOS,2025-02-03,2,False,65149080.0,4760577.723214626,-8.84162581620551,493.547081602817
BUSE,2025-02-04,2,False,630379.31,8296086.175470352,-385.519804497156,144.4205773434297
MUR,2025-02-06,2,False,2693499.1,80580120.87555885,162.16638766156206,609.5630454879642
EL,2025-02-07,2,True,5770426.2,353079350.56411743,1296.8497660982605,1645.0558910080329
MRK,2025-02-07,2,False,1577499.9,1395223114.3484879,1629.5421600490529,1977.7482849588253
TECX,2025-02-07,2,True,40249941.54,26079714.157915115,-3587.817969315032,-3239.6118444052595
BZH,2025-02-10,5,True,749204.22,11195827.66005516,-302.3362882656103,20.395489002933143
MTCH,2025-02-10,2,True,2152869.6,158613147.2525692,-286.7097870282068,36.02199024033664
HP,2025-02-11,2,True,1562600.48,57615684.38959122,-170.02611951906985,110.34913869050104
HLIT,2025-02-13,3,True,286142.55,16166303.586931229,909.020908598362,1119.2222456499806
AMCR,2025-02-14,2,True,2000000.0,196769037.62170792,607.5815476197453,838.5125153458625
BHRB,2025-02-14,2,False,513660.0,2198738.9382743835,-131.4543133260014,99.4766544001159
FLNC,2025-02-14,2,False,261500.0,74718426.31203175,-1103.0410859419026,-872.1101182157853
CMCO,2025-02-18,3,True,436503.5,14462440.63750267,-395.851005525031,-257.15640024325705
MBX,2025-02-19,2,False,4041511.2,3751700.0235795975,-2538.092667064772,-2417.3873978601046
AMTM,2025-02-20,2,False,2178658.0,46519404.50448036,-829.3780945826848,-785.5206029836961
NE,2025-02-20,2,True,573538.8,52547445.767650604,-1096.6384149745932,-1052.7809233756045
WYNN,2025-02-20,2,False,2194300.0,270049745.40462494,-646.6294393109953,-602.7719477120066
CRL,2025-02-21,2,True,1251685.57,171305727.79953003,381.4951953896885,335.0347307839287
SLDB,2025-02-21,3,False,26089240.2,27627025.797544718,-1760.1778135382076,-1806.6382781439675
BHRB,2025-02-24,2,False,561450.0,2531518.635005951,-572.7003064920585,-530.8112956419894
MITK,2025-02-24,2,True,598350.0,5743333.080067635,-710.4516657766192,-668.56265492655
MTDR,2025-02-24,4,True,503411.0,60100502.42681503,90.8036737153916,132.69268456546072
SEPN,2025-02-24,2,True,6339743.0,7290834.350988865,581.4405108870257,623.3295217370948
PDFS,2025-02-25,2,True,1221445.64,6621387.258853912,-915.2263569280597,-883.8748996310211
WWW,2025-02-25,2,True,636414.0,27551605.737953186,-734.9686812271101,-703.6172239300715
AMKR,2025-02-26,5,False,94999976.25,42217877.202949524,-1744.7728239858905,-1685.6183558871826
FRPT,2025-02-26,5,False,659727.77,176522045.0101471,-1778.6039277024513,-1719.4494596037434
TPL,2025-02-26,2,False,355802.09,147467099.65667725,-11.84961909480385,47.304849003903875
OSUR,2025-02-27,4,True,621767.78,3701469.699844122,625.7540253646778,639.0072130357961
PPTA,2025-02-27,5,False,260858.3,9684263.706641197,3804.185339970727,3817.438527641845
PRG,2025-02-27,2,False,345016.5,22864665.798215866,71.92347850180727,85.17666617292565
RCUS,2025-02-27,2,True,402764.0,13505486.35482788,-1538.1825324266078,-1524.9293447554896
SIGI,2025-02-27,2,True,369870.0,49080520.42442322,1360.3292466657629,1373.5824343368813
SM,2025-02-27,2,True,260340.0,74532780.80623627,-314.92343743745585,-301.67024976633746
SON,2025-02-27,2,True,1069880.0,41454550.66949844,553.5244624822257,566.7776501533441
ACDC,2025-02-28,2,False,4348658.16,3153517.583119869,713.1510689094691,740.486442091938
HII,2025-02-28,2,False,274751.5,152737806.33171082,1795.7436463453178,1823.0790195277866
GO,2025-03-03,3,True,2435050.0,44270096.03759289,2277.146638898572,2336.4441593399256
JELD,2025-03-03,3,False,1033483.44,8746794.979367256,690.0911480909955,749.3886685323492
LINE,2025-03-03,2,False,2453370.48,68355581.69687271,-321.9199598757497,-262.62243943439603
